Date;Visits;Value;FacetId1;FacetId2;FacetId3
20111219;6;60;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;47;175;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;28;30;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;4;10;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;21;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;21;40;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;3;20;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;9;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;8;50;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;17;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;16;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;3;0;50000000-0000-0000-0000-000000000000;53000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;1;10;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111219;6;0;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;7;60;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;39;220;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;6;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;4;40;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;1;0;20000000-0000-0000-0000-000000000000;23000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;1;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;43;20;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;1;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;1;10;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;459;1850;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;26;150;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;40;10;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;271;1850;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;27;10;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;2;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;18;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;16;40;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;6;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;1;0;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;9;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;5;10;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111220;24;50;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;104;400;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;13;80;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;28;20;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;15;30;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;95;360;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;8;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;2;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;41;20;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;5;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;49;115;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;42;60;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;6;30;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;8;10;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;10;10;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;3;20;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;6;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;3;0;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;27;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111221;64;10;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;32;10;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;19;80;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;17;10;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;21;110;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;1;20;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;6;30;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;11;10;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;6;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;28;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;1;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;3;30;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;7;60;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;2;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;6;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;8;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;41;60;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;18;10;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;27;60;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;6;10;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;25;10;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111222;6;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;8;20;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;12;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;36;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;6;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;1;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;5;10;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;1;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;3;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;11;10;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;5;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;9;10;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;3;10;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;14;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;9;10;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;13;20;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;3;0;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111223;14;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;6;10;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;2;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;1;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;2;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;4;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;8;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;19;30;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;5;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;13;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;1;30;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;5;10;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;7;10;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;6;20;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;7;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111224;4;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;8;10;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;16;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;5;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;15;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;5;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;2;10;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;13;210;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;5;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;6;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;19;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;8;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;1;0;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;3;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111225;7;160;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;14;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;12;10;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;7;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;3;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;7;10;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;31;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;2;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;1;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;7;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;15;10;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;8;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;8;40;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;11;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;2;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111226;4;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;2;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;26;10;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;16;50;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;8;10;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;3;10;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;9;50;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;14;20;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;13;10;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;5;30;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;23;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;10;10;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;22;30;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;1;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;2;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;1;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;5;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;10;20;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;1;0;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;11;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111227;3;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;4;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;1;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;87F8F372-4E68-4800-8B97-AD9B6FBCA3F3
20111228;21;20;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;2;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;1;0;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;1;0;50000000-0000-0000-0000-000000000000;53000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;5;10;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;1;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;14;20;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;5;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;6;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;25;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;10;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;20;120;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;7;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;1;20;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;1;10;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;3;10;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;16;20;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;16;60;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;6;20;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111228;11;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;10;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;1;0;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;4;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;7;20;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;21;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;9;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;1;10;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;11;50;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;12;10;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;12;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;5;15;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;26;10;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;23;50;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;1;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;8;20;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;10;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111229;10;10;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;1;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;0BB1413B-B4DE-42C2-8090-3B127DBF6C77
20111230;4;60;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;1;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;18;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;13;20;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;8;10;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;5;10;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;12;20;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;31;200;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;2;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;20;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;2;30;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;4;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;8;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;3;10;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;9;0;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;2;10;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;12;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111230;3;110;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;6;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;4;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;8;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;21;70;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;3;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;1;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
